playlist_name,track_name,artist,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,url,cover
Your Top Songs 2021,Clandestina - Cocaina Remix,"FILV, Edmofo, Emma Peters",150107,8,0,4,0.204,0.715,0.614,3.86e-05,0.139,-9.218,0.262,0.277,104.827,https://open.spotify.com/track/5x5jtuR4qWJzC6cDTgysez,https://i.scdn.co/image/ab67616d0000b27382038ca31d73893c215c5be6
Your Top Songs 2021,Come Softly To Me,The Fleetwoods,144933,1,1,4,0.93,0.601,0.095,0.000285,0.116,-18.478,0.0374,0.672,122.975,https://open.spotify.com/track/603N4XGJUTbK760GLCvIIs,https://i.scdn.co/image/ab67616d0000b27337558b80ccddb88af1817ccd
Your Top Songs 2021,PAID MY DUES,NF,211644,2,1,4,0.136,0.812,0.784,0.0,0.109,-4.208,0.248,0.38,145.995,https://open.spotify.com/track/18czZN7uruOjftj71Kt8oj,https://i.scdn.co/image/ab67616d0000b2737ce4ae27fdfb7809d9e2b3b4
Your Top Songs 2021,Love in the Elevator,Keeana Kee,205253,7,1,4,0.034,0.749,0.829,0.000142,0.0642,-3.269,0.0967,0.575,100.024,https://open.spotify.com/track/5pj256zDWupqhYqsor5kh1,https://i.scdn.co/image/ab67616d0000b273f52760026d972dcc1c2e8e15
Your Top Songs 2021,Take My Hand,Lastlings,240653,9,0,4,0.00599,0.676,0.745,0.0161,0.096,-7.137,0.0395,0.262,124.008,https://open.spotify.com/track/114Sm4QCw5hOS9VyvKJaMM,https://i.scdn.co/image/ab67616d0000b27399fde7e62c9d48ab41f9ea8b
Your Top Songs 2021,A Little Bit Yours,JP Saxe,225680,1,1,4,0.735,0.598,0.295,0.0,0.107,-8.553,0.0276,0.314,87.025,https://open.spotify.com/track/00cBcYOlnHoXX9ver3cmdE,https://i.scdn.co/image/ab67616d0000b273e8f586f730554a31ff8c42b4
Your Top Songs 2021,Where's My Love,SYML,202010,0,0,4,0.854,0.608,0.358,0.0186,0.113,-10.018,0.0253,0.365,103.94,https://open.spotify.com/track/2NeM9rfWo70KQej9GxeaoL,https://i.scdn.co/image/ab67616d0000b2734ce09210d410e03e6931b124
Your Top Songs 2021,Roses - Imanbek Remix,"SAINt JHN, Imanbek",176840,8,1,4,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.0495,0.898,121.975,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,https://i.scdn.co/image/ab67616d0000b273b340b496cb7c38d727ff40be
Your Top Songs 2021,Guilty Conscience,070 Shake,213333,7,1,4,0.00676,0.539,0.638,0.0,0.123,-6.049,0.136,0.222,179.822,https://open.spotify.com/track/0smgkpVia3VCXgY4qhVJvp,https://i.scdn.co/image/ab67616d0000b27320921767dd81e8f90ef9fc71
Your Top Songs 2021,Over the Mountain Across the Sea,Bobby Vinton,145440,5,1,3,0.886,0.405,0.15,0.0,0.155,-16.083,0.0303,0.32,104.525,https://open.spotify.com/track/3ylLG2FFugFKU9sIdvdHmF,https://i.scdn.co/image/ab67616d0000b273dd6b56be619059b476179aad
Your Top Songs 2021,Youuu,COIN,235267,2,1,4,0.0029,0.528,0.619,0.0,0.291,-6.959,0.0282,0.0845,102.951,https://open.spotify.com/track/7u1es8J70XtwkKXWBDXsyZ,https://i.scdn.co/image/ab67616d0000b273667a552700a09676a52ccf0f
Your Top Songs 2021,(what i wish just one person would say to me),LANY,214480,8,1,4,0.0598,0.244,0.662,1.09e-05,0.0588,-7.161,0.0487,0.254,172.011,https://open.spotify.com/track/1WJDTi1WoRLB145g9N9r3f,https://i.scdn.co/image/ab67616d0000b2738f870c0a0f3908c1ed46bb83
Your Top Songs 2021,Falling In Reverse,"Barren Gates, VinDon",192000,9,1,4,0.00273,0.644,0.964,6.62e-06,0.0959,-3.85,0.162,0.714,155.025,https://open.spotify.com/track/1BYTu6iPGpXcvo6Fjc64Hf,https://i.scdn.co/image/ab67616d0000b2734ae84df315bc24ca6a6c99df
Your Top Songs 2021,colorblind,Mokita,193977,8,1,4,0.125,0.661,0.776,0.000152,0.119,-5.054,0.0366,0.17,145.993,https://open.spotify.com/track/73qLaVz4R0EN3rFoaaSBzZ,https://i.scdn.co/image/ab67616d0000b2739d3f925d6802b85f917df74c
Your Top Songs 2021,Fading,Shallou,283493,2,0,4,0.0758,0.693,0.728,0.000833,0.103,-7.621,0.034,0.512,114.998,https://open.spotify.com/track/77GXioLcswmFLd6wAqN2Eo,https://i.scdn.co/image/ab67616d0000b27359d1b5794cefd3e7e86a775d
Your Top Songs 2021,Funk Song,"Kidjaywest, Talwiinder, Ikath",172353,4,0,4,0.602,0.856,0.485,0.0,0.0864,-8.796,0.209,0.899,102.013,https://open.spotify.com/track/53LVgD7RguP5syVZfA76G7,https://i.scdn.co/image/ab67616d0000b273729a03f6d07f3a02b5bd5be6
Your Top Songs 2021,Somebody Else,The 1975,347526,0,1,4,0.204,0.618,0.793,0.0154,0.126,-5.711,0.0601,0.459,101.015,https://open.spotify.com/track/4m0q0xQ2BNl9SCAGKyfiGZ,https://i.scdn.co/image/ab67616d0000b273206517a3f7e4c34bf0bfc531
Your Top Songs 2021,Instruction (feat. Demi Lovato & Stefflon Don),"Jax Jones, Demi Lovato, Stefflon Don",165907,9,0,4,0.103,0.763,0.923,0.0,0.105,-3.108,0.191,0.934,121.074,https://open.spotify.com/track/06VsoIC668pU516T6qrgkJ,https://i.scdn.co/image/ab67616d0000b273bb3c162ddba09bfba12199ea
Your Top Songs 2021,Obsessed - Tiësto Remix,"Dynoro, Ina Wroldsen, Tiësto",260787,11,0,4,0.000743,0.62,0.944,0.00263,0.0481,-3.18,0.0451,0.375,127.994,https://open.spotify.com/track/4918TwZfPrxk8vKhuaqIiq,https://i.scdn.co/image/ab67616d0000b27381bba2aa64cfca609c4cb6e0
Your Top Songs 2021,Ill Mind of Hopsin 5,Hopsin,289004,1,1,4,0.514,0.737,0.707,0.0,0.393,-11.113,0.448,0.561,98.121,https://open.spotify.com/track/7dDLHlyZJBqEWSndlPWyCT,https://i.scdn.co/image/ab67616d0000b2734f1dab8c832d312591947bf9
Your Top Songs 2021,cherry wine,Zachary Knowles,188500,1,0,4,0.88,0.595,0.305,1.29e-06,0.119,-10.534,0.0336,0.427,147.863,https://open.spotify.com/track/4RJCt5Wl2rhyj3SUIS2YiH,https://i.scdn.co/image/ab67616d0000b273a93daaf30cd51ab51853c178
Your Top Songs 2021,Affection,Fiji Blue,174211,10,0,4,0.321,0.827,0.49,0.000137,0.095,-8.37,0.055,0.836,113.002,https://open.spotify.com/track/6XTpwvfm4jwnhhdGhClVRh,https://i.scdn.co/image/ab67616d0000b273a0aa1c2d1554262202ddac18
Your Top Songs 2020,On My Own,"Jaden, Kid Cudi",244720,1,0,4,0.0214,0.344,0.843,0.00345,0.189,-3.711,0.0422,0.219,97.5,https://open.spotify.com/track/4D1eVq5AUILwjg3tAe7o6M,https://i.scdn.co/image/ab67616d0000b27360ec4df52c2d724bc53ffec5
Your Top Songs 2020,Marijuana,Shamoon Ismail,186986,4,1,4,0.159,0.686,0.566,0.0221,0.104,-11.567,0.0496,0.698,94.977,https://open.spotify.com/track/1C9DajYq19423BwN85bNf0,https://i.scdn.co/image/ab67616d0000b273a5d0a0cdb04d681040c66ff8
Your Top Songs 2020,Guilty Conscience,070 Shake,213333,7,1,4,0.00676,0.539,0.638,0.0,0.123,-6.049,0.136,0.222,179.822,https://open.spotify.com/track/0smgkpVia3VCXgY4qhVJvp,https://i.scdn.co/image/ab67616d0000b27320921767dd81e8f90ef9fc71
Your Top Songs 2020,count on,"Shallou, Colin",206995,8,0,4,0.195,0.689,0.503,0.232,0.0678,-10.061,0.101,0.0634,116.079,https://open.spotify.com/track/1A4tabNlyLKLOHQW2XpjaU,https://i.scdn.co/image/ab67616d0000b27300ef15fcfd9a20e97a1d11d8
Your Top Songs 2020,Place To Be,Nick Drake,161293,5,1,4,0.872,0.342,0.224,0.163,0.109,-16.362,0.0357,0.404,53.477,https://open.spotify.com/track/2YkQuh1bijWzQJie9KfFQi,https://i.scdn.co/image/ab67616d0000b2730f2a198651d9c2e4efad9d18
Your Top Songs 2020,WHAT TO DO? (feat. Don Toliver),"JACKBOYS, Travis Scott, Don Toliver",250142,9,0,4,0.0695,0.643,0.594,1.46e-05,0.115,-5.191,0.0312,0.195,118.037,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe,https://i.scdn.co/image/ab67616d0000b273dfc2f59568272de50a257f2f
Your Top Songs 2020,XO Tour Llif3,Lil Uzi Vert,182707,11,0,4,0.00264,0.732,0.75,0.0,0.109,-6.366,0.231,0.401,155.096,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,https://i.scdn.co/image/ab67616d0000b27341b41e6f7924e530a9b00f9c
Your Top Songs 2020,What They'll Say About Us,FINNEAS,187601,7,0,4,0.895,0.535,0.314,0.00015,0.0874,-12.823,0.0408,0.0663,145.095,https://open.spotify.com/track/27Y1N4Q4U3EfDU5Ubw8ws2,https://i.scdn.co/image/ab67616d0000b2735e0404e1d587f93431889513
Your Top Songs 2020,I Know,2Scratch,216667,9,0,4,0.0275,0.575,0.76,9.76e-05,0.168,-4.355,0.0819,0.226,143.992,https://open.spotify.com/track/1GEzqKCMIzazimqM0OqYG1,https://i.scdn.co/image/ab67616d0000b2732ac0783c50df8d2f03f0d761
Your Top Songs 2020,State Lines,Novo Amor,208653,9,1,3,0.959,0.509,0.31,0.229,0.0963,-10.623,0.0313,0.151,137.474,https://open.spotify.com/track/7CoMBpPTwQi2wPT0U0Nr9b,https://i.scdn.co/image/ab67616d0000b273bb7f4860ea8f7f6515756252
Your Top Songs 2020,Goosebumps,HVME,163208,1,1,4,0.325,0.767,0.659,0.0,0.13,-7.429,0.0444,0.439,124.946,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ,https://i.scdn.co/image/ab67616d0000b2735d29fc4c51a450bd32135de1
Your Top Songs 2020,All My Days,Alexi Murdoch,297120,2,1,4,0.807,0.417,0.425,0.732,0.097,-10.99,0.032,0.506,88.272,https://open.spotify.com/track/3RPerpXuNznZbCuWYEBz5i,https://i.scdn.co/image/ab67616d0000b2732c48c2f1f653aa8abb23408a
Your Top Songs 2020,Laudy Daudy,Prznt,260496,2,1,4,0.474,0.633,0.463,8.13e-05,0.163,-12.77,0.0391,0.137,117.97,https://open.spotify.com/track/5YPdqu3RMZnFwzcjerbXsA,https://i.scdn.co/image/ab67616d0000b273e29df56b89ff0d609280faf8
Your Top Songs 2020,Vellipomaake,"Sid Sriram, ADK",261369,9,0,3,0.0921,0.353,0.737,0.0,0.135,-5.952,0.0533,0.235,98.181,https://open.spotify.com/track/6z15tFRtCyiSorSGaKLJeu,https://i.scdn.co/image/ab67616d0000b273100ee873e5d9966a9db6c7c6
Your Top Songs 2020,101,Seedhe Maut,197154,1,1,4,0.525,0.919,0.647,0.0,0.117,-7.748,0.266,0.544,137.264,https://open.spotify.com/track/1oLlXjLd8oopIxpoWu6bHN,https://i.scdn.co/image/ab67616d0000b2731587397f0ed35797f98ed6a8
Your Top Songs 2020,Roses - Imanbek Remix,"SAINt JHN, Imanbek",176840,8,1,4,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.0495,0.898,121.975,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,https://i.scdn.co/image/ab67616d0000b273b340b496cb7c38d727ff40be
Your Top Songs 2020,5AM,Amber Run,257907,0,1,4,0.244,0.357,0.433,0.00636,0.0808,-11.521,0.0418,0.089,145.736,https://open.spotify.com/track/4B4kunXhV2ZKnYcvDgAFoE,https://i.scdn.co/image/ab67616d0000b27307a1897752cd38db3e9e43f3
Your Top Songs 2020,Time Is Dancing,Ben Howard,409160,10,1,4,0.82,0.404,0.534,0.708,0.107,-13.012,0.0435,0.182,150.896,https://open.spotify.com/track/0SjtVyfdl77VKgd8yrvsWJ,https://i.scdn.co/image/ab67616d0000b2736b66e9099c7a66e58658f512
Your Top Songs 2020,The Moments I'm Missing - RANJI vs WHITENO1SE,"Ranji, WHITENO1SE, Nina Nesbitt",184348,1,1,3,0.0216,0.362,0.883,0.00813,0.115,-5.918,0.0703,0.0385,103.407,https://open.spotify.com/track/4YQPa47NDfRm61QrDWKazv,https://i.scdn.co/image/ab67616d0000b27336cbc7788e6e70d263d0b38e
Your Top Songs 2020,Love Your Voice,JONY,150330,9,0,4,0.597,0.608,0.83,3.5e-06,0.118,-5.396,0.0948,0.211,91.063,https://open.spotify.com/track/75VNPADAFa4iNpjEBUYMhF,https://i.scdn.co/image/ab67616d0000b273b461ea676b6c3858ce862de9
Your Top Songs 2020,Heartless,Kanye West,211000,10,0,4,0.0515,0.79,0.647,0.0,0.248,-5.983,0.136,0.654,87.999,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18
Your Top Songs 2020,Anchor,Novo Amor,257533,9,1,4,0.805,0.457,0.407,0.884,0.126,-11.475,0.0308,0.126,117.053,https://open.spotify.com/track/7qH9Z4dJEN0l9bidizW7fq,https://i.scdn.co/image/ab67616d0000b273277620423172f5a151f452e3
Your Top Songs 2020,Tu Nasha,Dhruv Sthetick,219661,6,1,4,0.146,0.77,0.431,2.22e-05,0.18,-12.454,0.0412,0.553,117.994,https://open.spotify.com/track/4n6nAPvpCmb3yLEwTV3Crq,https://i.scdn.co/image/ab67616d0000b273197b9bc3dad912a25a4c923e
Your Top Songs 2020,In Dreams,Ben Howard,213440,0,1,4,0.614,0.49,0.592,0.713,0.136,-13.54,0.0405,0.28,126.621,https://open.spotify.com/track/6yPuQr6vjZ7tJ4oq1PEXle,https://i.scdn.co/image/ab67616d0000b2736b66e9099c7a66e58658f512
Your Top Songs 2020,Azad,Bombay Bandook,280850,4,0,3,0.761,0.495,0.542,0.012,0.0872,-9.693,0.038,0.362,140.858,https://open.spotify.com/track/3mDv3HRVNlPyJGLJvg8y8T,https://i.scdn.co/image/ab67616d0000b27337977d9f4d18ae264ea27959
Your Top Songs 2020,Patang,Umer Farooq,475000,0,0,4,0.528,0.224,0.32,3.57e-05,0.0842,-13.896,0.0295,0.0828,180.049,https://open.spotify.com/track/6qGIp3SdhIzW8A0MWeJEcW,https://i.scdn.co/image/ab67616d0000b2732784a87ca1097cb455b3eac8
Your Top Songs 2020,Theera Ulaa,"A.R. Rahman, Darshana K.T., Nikhita Gandhi",287381,7,1,4,0.249,0.592,0.718,0.751,0.144,-11.661,0.0325,0.77,130.002,https://open.spotify.com/track/425eFcx7P9ZIrObXXmJRQ4,https://i.scdn.co/image/ab67616d0000b2732318539f1b037d942fafa581
Your Top Songs 2020,Bichda,Frequency Time Space,202136,5,1,4,0.858,0.716,0.137,0.106,0.0971,-18.571,0.0561,0.349,75.016,https://open.spotify.com/track/1lV18pAoRBrChnFxNdtlEy,https://i.scdn.co/image/ab67616d0000b273478ca625daae47b863a8282d
Your Top Songs 2020,Aankhon Mein,Kaash,347195,7,1,4,0.363,0.467,0.556,6.94e-06,0.172,-7.775,0.0312,0.178,99.199,https://open.spotify.com/track/20XkU4CylYcAfudJuf3nRE,https://i.scdn.co/image/ab67616d0000b273aaf080482102a846efe36193
Your Top Songs 2020,Boss Bitch,Doja Cat,134240,10,0,4,0.127,0.707,0.955,0.0,0.202,-4.593,0.222,0.575,125.989,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,https://i.scdn.co/image/ab67616d0000b27310356a0e81371e6644cb1371
Your Top Songs 2020,"Fire On Fire - From ""Watership Down""",Sam Smith,246735,1,0,4,0.476,0.584,0.407,0.0,0.18,-7.356,0.046,0.341,115.124,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND,https://i.scdn.co/image/ab67616d0000b2739df54b112dfa5da467239db0
Your Top Songs 2020,The Enemy,Andrew Belle,286866,1,1,4,0.078,0.536,0.89,0.0202,0.131,-5.222,0.0375,0.273,121.974,https://open.spotify.com/track/6xJOhSm4SvZwzy3uhWz26O,https://i.scdn.co/image/ab67616d0000b27341b7816b18a155061e097c7d
Your Top Songs 2020,No More (feat. ZHU) - Devault Remix,"DJ Snake, Devault, ZHU",257455,4,0,4,0.00467,0.665,0.899,0.0632,0.189,-6.441,0.0391,0.15,110.022,https://open.spotify.com/track/51pTnOUQBceCqX9LZfLy78,https://i.scdn.co/image/ab67616d0000b273951bab3f3056ec3f6b9701db
Your Top Songs 2020,Aahista Aahista,"Vishal-Shekhar, Lucky Ali, Shreya Ghoshal, Anvita Dutt Guptan",291605,9,0,4,0.187,0.68,0.818,0.419,0.289,-9.144,0.0382,0.598,125.995,https://open.spotify.com/track/6yrIAJ4yMPzq8Vsu1d3CXg,https://i.scdn.co/image/ab67616d0000b27319beb7ceaa4fb95633718305
Your Top Songs 2020,Choo Lo,The Local Train,233630,4,1,4,0.0265,0.512,0.695,0.00815,0.146,-6.349,0.0271,0.351,145.957,https://open.spotify.com/track/2qgXrzJsry4KgYoJCpuaul,https://i.scdn.co/image/ab67616d0000b27358ecb3e5ec3bbef70ee09e43
Your Top Songs 2020,EX.,2Scratch,208457,10,0,1,0.0363,0.339,0.731,0.00023,0.416,-4.66,0.224,0.338,80.148,https://open.spotify.com/track/2Euh9rmpNomdpi8GS6cpxC,https://i.scdn.co/image/ab67616d0000b27342a091ecc094041a057e49fa
Your Top Songs 2020,Unknown (To You),Jacob Banks,233160,8,0,4,0.895,0.367,0.538,0.000581,0.149,-5.121,0.0421,0.274,129.092,https://open.spotify.com/track/4jDDaKTqcZQWvgubuW6N7l,https://i.scdn.co/image/ab67616d0000b27356080feb452fa7ad4ca61d8b
Your Top Songs 2020,Elimi Tut (feat. Ecem Telli),"Serhat Durmus, BÖ, Ecem Telli",260816,9,0,4,0.132,0.658,0.592,0.768,0.093,-9.429,0.0309,0.102,98.003,https://open.spotify.com/track/0HS08diM8VNq8zyEi1B0Zi,https://i.scdn.co/image/ab67616d0000b273a5cfc569a6e57f970500f37a
Your Top Songs 2020,Follow God,Kanye West,104591,1,1,4,0.000248,0.529,0.9,1.21e-05,0.0426,-3.503,0.418,0.434,180.291,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,https://i.scdn.co/image/ab67616d0000b2731bb797bbfe2480650b6c2964
Your Top Songs 2020,SHE WOLF,"2Scratch, LIONAIRE",240000,11,0,4,0.371,0.646,0.688,3.85e-06,0.138,-8.288,0.17,0.525,139.964,https://open.spotify.com/track/4CkrHejlcElLrbfx9OnpRI,https://i.scdn.co/image/ab67616d0000b2738888dcf99739d28c801efbe1
Your Top Songs 2020,Revolution,"Suniel Fox, Henry Strange, Epikker, Noah Lowman",275410,0,1,4,0.152,0.851,0.653,0.131,0.0638,-7.987,0.101,0.261,121.983,https://open.spotify.com/track/0MdBDASu9I3ubA1EUDBfUw,https://i.scdn.co/image/ab67616d0000b273234294863ecf03d8228b76ea
Your Top Songs 2020,On My Way,Kate Linn,154277,7,0,4,0.154,0.79,0.714,7.68e-05,0.0997,-4.281,0.224,0.651,95.967,https://open.spotify.com/track/7qnxtH4JuVRdYbWv7t67uF,https://i.scdn.co/image/ab67616d0000b27377063b9fcfbf409b6db349a0
Your Top Songs 2020,Alif (Unplugged),"Shuja Haider, Ahsan Ali Khan",211645,9,0,4,0.651,0.348,0.391,0.0145,0.292,-13.14,0.0755,0.247,187.854,https://open.spotify.com/track/2FOISaof5DToakHT9rrUcS,https://i.scdn.co/image/ab67616d0000b273a6c1d54d94cf6ac091038b32
Your Top Songs 2020,Deja Vu,"2Scratch, Prznt",260800,5,0,4,0.54,0.543,0.565,0.0,0.0929,-7.213,0.0658,0.324,75.102,https://open.spotify.com/track/5yud3Q1dK25pAniHBhHRtl,https://i.scdn.co/image/ab67616d0000b273342833f9e88ed346ca6ded52
Your Top Songs 2020,Roses,SAINt JHN,173611,5,0,4,0.342,0.782,0.5,2.05e-05,0.133,-6.473,0.0611,0.281,102.001,https://open.spotify.com/track/0easEmosKkPhksg0qidzXo,https://i.scdn.co/image/ab67616d0000b273ecc824533b8582ad73e41b92
Your Top Songs 2020,Nothing Arrived - Live from Spotify London,Villagers,219093,7,1,4,0.929,0.579,0.415,0.0018,0.671,-11.599,0.0397,0.42,102.713,https://open.spotify.com/track/0TQ8ZHFhrbH9I0WRjIzOCQ,https://i.scdn.co/image/ab67616d0000b273ff199cb5b59c81c2ce7cdf54
Your Top Songs 2020,Slide,"H.E.R., YG",238321,10,0,4,0.0807,0.832,0.469,8.26e-06,0.207,-9.141,0.339,0.197,97.023,https://open.spotify.com/track/2rTnVB1bvwxHtaIl4uVu7f,https://i.scdn.co/image/ab67616d0000b2735cba0b7502c08a5077c5a3f9
Your Top Songs 2020,Outsiderz,Prznt,180672,3,0,4,0.108,0.669,0.513,0.185,0.0939,-7.68,0.0375,0.372,150.003,https://open.spotify.com/track/20B6TGlDNVxAuePZKx6b6p,https://i.scdn.co/image/ab67616d0000b273567004a65822797b73f218f8
Your Top Songs 2020,Automobile,KALEO,186907,2,1,4,0.596,0.688,0.553,3.3e-05,0.305,-6.164,0.039,0.356,125.887,https://open.spotify.com/track/1bloF1LHgUVvPJLxrzxgu7,https://i.scdn.co/image/ab67616d0000b273f793a842c1642b09a768a63b
Your Top Songs 2020,Main Laut Aaunga,Kaash,306888,0,1,4,0.303,0.371,0.519,0.0,0.2,-7.567,0.0286,0.091,180.772,https://open.spotify.com/track/4qBoJAVBL9qDEfUOlYeCyY,https://i.scdn.co/image/ab67616d0000b273aaf080482102a846efe36193
Your Top Songs 2020,HIGHEST IN THE ROOM,Travis Scott,175721,7,0,4,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,0.0605,76.469,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,https://i.scdn.co/image/ab67616d0000b273e42b5fea4ac4c3d6328b622b
Your Top Songs 2020,Same Song & Dance,Eminem,246640,10,0,4,0.127,0.808,0.721,0.0,0.36,-4.685,0.228,0.213,101.982,https://open.spotify.com/track/1NcKKXrDTdCMaiVJkEknqr,https://i.scdn.co/image/ab67616d0000b273506c4cc93e5a6234164125e1
Your Top Songs 2020,Faceless,Red,203520,11,0,4,1.92e-05,0.293,0.904,0.0,0.103,-4.155,0.0736,0.294,172.168,https://open.spotify.com/track/05tn6MGYoFRaXPYQpZmPcc,https://i.scdn.co/image/ab67616d0000b27369369a37140c4061d4e7a2ab
Your Top Songs 2020,Empty,Ray LaMontagne,317280,2,1,4,0.455,0.482,0.381,0.00295,0.114,-13.93,0.0311,0.42,81.712,https://open.spotify.com/track/33JX2be3eKVhl5xk8YQhVc,https://i.scdn.co/image/ab67616d0000b273f6b4e0a4f4deeca20a7754e3
Your Top Songs 2020,Run to You,Lea Michele,217427,6,1,4,0.637,0.399,0.362,8.47e-06,0.0965,-8.37,0.0337,0.311,125.73,https://open.spotify.com/track/2SOUTN8rzGAkBr001HqAXe,https://i.scdn.co/image/ab67616d0000b2731dee97ba6f2264197cfd7657
Your Top Songs 2020,Shiver,Coldplay,304200,4,1,3,0.0334,0.396,0.803,0.0,0.0688,-6.186,0.0487,0.286,116.705,https://open.spotify.com/track/0qksx8mV28lztYIZ1om8ml,https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0
Your Top Songs 2020,Orange Sky,Alexi Murdoch,379520,2,1,4,0.797,0.685,0.15,0.0461,0.1,-20.543,0.039,0.125,124.956,https://open.spotify.com/track/0Y1fueUFu8jQtUxdUmOojf,https://i.scdn.co/image/ab67616d0000b2735d34e20a5f7262af4f0756b4
Your Top Songs 2020,It Ain't Me (with Selena Gomez),"Kygo, Selena Gomez",220781,0,1,4,0.119,0.64,0.533,0.0,0.0864,-6.596,0.0706,0.515,99.968,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,https://i.scdn.co/image/ab67616d0000b27341f289940f2e6a0d51988d77
Your Top Songs 2020,Sober,"2Scratch, Swisha T, Pressa",264186,8,0,4,0.564,0.52,0.506,1.27e-05,0.105,-10.224,0.337,0.326,129.225,https://open.spotify.com/track/3N5XOukuZ6JCJHoHVRowS7,https://i.scdn.co/image/ab67616d0000b2738fc9c1da5405034e3c94a5d0
Your Top Songs 2020,NO,Meghan Trainor,213507,1,0,4,0.0124,0.557,0.803,1.61e-06,0.737,-3.599,0.213,0.657,92.134,https://open.spotify.com/track/0l0CvurVUrr2w3Jj1hOVFc,https://i.scdn.co/image/ab67616d0000b27362edffdb4d8b52cf89f39db6
Your Top Songs 2020,Icy,Pink Sweat$,178622,10,0,4,0.0284,0.836,0.662,0.00744,0.0781,-5.063,0.0623,0.606,111.519,https://open.spotify.com/track/4IXtbeWsD2DQWnTfjDSMjm,https://i.scdn.co/image/ab67616d0000b27387bb1da05f3491eea3401de5
Your Top Songs 2020,Minimum,Charlie Cunningham,194907,0,0,4,0.729,0.492,0.841,0.00027,0.101,-9.181,0.0904,0.313,177.869,https://open.spotify.com/track/6kND7UAXGZk2kfZbEWQ6e3,https://i.scdn.co/image/ab67616d0000b27342cbe27f53d7b6559ddbd01a
Your Top Songs 2020,Still - Jugo Style,SkennyBeatz,171529,4,0,4,0.0387,0.7,0.468,0.0,0.0701,-6.652,0.0392,0.597,92.015,https://open.spotify.com/track/6ebvJzdJulz0toRwwet4J3,https://i.scdn.co/image/ab67616d0000b273f261dce14c4b4b4b26234ad9
Your Top Songs 2020,Pa Mi (with Ozuna),"Tory Lanez, Ozuna",216689,1,0,5,0.0991,0.596,0.557,0.0,0.0565,-7.528,0.132,0.656,133.252,https://open.spotify.com/track/0CYLDwvvpJQySLA5CvqvSl,https://i.scdn.co/image/ab67616d0000b2731fe35db671c036845b56bfb2
Your Top Songs 2020,Say You Will,Kanye West,377600,0,0,4,0.542,0.603,0.401,0.225,0.103,-10.155,0.0306,0.347,172.633,https://open.spotify.com/track/5e5MKPtJuFb8NaeSEyV5gD,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18
Your Top Songs 2020,Hollywood's Bleeding,Post Malone,156267,4,0,4,0.331,0.405,0.646,0.0,0.103,-3.206,0.0476,0.17,130.218,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02
Your Top Songs 2020,Stalker,"Bangers Only, Sannan",163200,5,0,4,0.42,0.874,0.634,6.15e-05,0.165,-5.932,0.0719,0.363,100.008,https://open.spotify.com/track/3vxtXePnUwn97N8ZzEZKZx,https://i.scdn.co/image/ab67616d0000b273583a6b1e9557b290200a9173
Your Top Songs 2020,Manavyalakinchara (Mist of Capricorn),Agam,349786,2,1,4,0.298,0.52,0.457,5.09e-05,0.101,-10.313,0.0274,0.366,86.031,https://open.spotify.com/track/7AT9jIs9H7tFjxEXmilL94,https://i.scdn.co/image/ab67616d0000b273680f76a52baeb784c60cbc8d
Your Top Songs 2020,The Life of Ram,"Govind Vasantha, Pradeep Kumar",354286,1,0,4,0.277,0.496,0.488,2.39e-06,0.183,-9.799,0.0306,0.347,83.945,https://open.spotify.com/track/3hXX5v2JaVqDR3aeQcPAU9,https://i.scdn.co/image/ab67616d0000b2734773c0170efaf20a22e61121
Your Top Songs 2020,Too Alive,"2Scratch, M.I.M.E",259890,7,0,4,0.00892,0.474,0.697,4.66e-05,0.33,-6.718,0.312,0.188,181.079,https://open.spotify.com/track/5rUZKIBPpYkimtDTiM5cdQ,https://i.scdn.co/image/ab67616d0000b273a4c8b3f7c8c583576d1ee0f8
